,app_name,Apple Genre,Apple Rating,Apple Reviews,Google Genre,Google Rating,Google Reviews
761,Hemnet,Lifestyle,4.77474,293,HOUSE_AND_HOME,3.6,4087
762,Thuuz Sports,Sports,3.99291,141,SPORTS,4.5,5517
763,Discover Mobile,Finance,4.851,3245698,FINANCE,4.6,87951
764,Meritrust CU Mobile Banking,Finance,4.82839,5996,FINANCE,4.7,3661
765,Inwestor mobile,Finance,5.0,2,FINANCE,3.2,124
766,AW TeamUp,News,0.0,0,NEWS_AND_MAGAZINES,4.6,9
767,Block! Hexa Puzzle™,Games,4.49213,41607,FAMILY,4.5,472247
768,PS4 Second Screen,Entertainment,2.63306,3134,FAMILY,2.4,11773
769,MJX H,Entertainment,3.47619,21,FAMILY,3.7,126
770,MLB Ballpark,Sports,2.36353,1722,SPORTS,3.9,5510
771,MLB Ballpark,Sports,2.36353,1722,SPORTS,3.9,5511
772,Run Sausage Run!,Games,4.43814,55250,GAME,4.4,275447
773,Run Sausage Run!,Games,4.43814,55250,GAME,4.4,276105
774,AZ Lottery Players Club,Entertainment,2.09302,473,FAMILY,4.2,97
775,Will it Crush?,Games,4.41758,46645,GAME,3.1,25825
776,Rush,Games,4.6059,52786,GAME,4.6,260651
777,Christella VoiceUp,Medical,4.29545,44,MEDICAL,4.1,38
778,Alpha Bank CY,Finance,5.0,1,FINANCE,4.7,39
779,EF-myHR,Finance,3.375,8,FINANCE,2.9,26
780,Tech CU Card Manager,Finance,2.42857,7,FINANCE,1.0,2
781,Tech CU Mobile Banking,Finance,4.76237,10445,FINANCE,4.5,853
782,Siren Ringtones,Entertainment,4.45309,437,PERSONALIZATION,4.2,42190
783,Wishbone - Compare Anything,Social Networking,3.61811,21548,SOCIAL,4.3,51569
784,My EU,Education,4.5,2,FAMILY,3.8,4
785,Tiny Archers,Games,4.37333,225,GAME,4.5,80678
786,CI Capital - Dynamic,Finance,0.0,0,FINANCE,4.8,4
787,Mobile Legends: Bang Bang,Games,4.59485,378977,GAME,4.4,8219586
788,Tiny Defense,Games,4.75321,312,FAMILY,4.1,29387
789,Sketchfab,Entertainment,3.59627,161,FAMILY,4.3,906
790,Citi Mobile®,Finance,4.86892,2588063,FINANCE,4.0,78306
791,My Budget Book,Finance,3.88235,17,FINANCE,4.7,19784
792,Ríos de Fe,Lifestyle,5.0,5,LIFESTYLE,5.0,141
793,Cinemark Theatres,Entertainment,4.86101,408319,ENTERTAINMENT,4.1,21867
794,Citizens Bank - CB Mobile,Finance,3.0,4,FINANCE,4.8,6
795,Citizens Bank Mobile Banking,Finance,4.64408,200477,FINANCE,4.1,15192
796,My CW,Business,0.0,0,TOOLS,3.0,1
797,Money Manager Expense & Budget,Finance,4.79223,3918,FINANCE,4.6,134564
798,My Little Pony Rainbow Runners,Entertainment,4.49688,9318,FAMILY,4.3,33785
799,My Little Pony: Harmony Quest,Entertainment,4.46035,21375,FAMILY,4.1,148295
800,My Little Pony: Harmony Quest,Entertainment,4.46035,21375,FAMILY,4.1,148405
801,My Little Princess : Stores,Education,4.52876,2243,FAMILY,4.3,169
802,My Little Work – Garage,Games,3.8,10,FAMILY,4.3,560
803,Bloons TD 5,Games,4.82275,79740,FAMILY,4.6,190086
804,App Seguridad AV Villas,Finance,3.0,2,FINANCE,2.3,251
805,Service CU Mobile Banking,Finance,4.78137,14426,FINANCE,4.7,6208
806,Firefighters First CU,Finance,4.89618,4739,FINANCE,4.8,495
807,MomentCam Cartoons & Stickers,Photo & Video,4.7895,1981,PHOTOGRAPHY,4.2,1260143
808,My Study Life - School Planner,Education,4.69108,4192,EDUCATION,4.3,47847
809,U by BB&T,Finance,4.82934,423130,FINANCE,4.3,16600
810,U of I Community Credit Union,Finance,4.84357,2768,FINANCE,3.7,52
811,UBA Mobile Banking,Finance,4.00393,4329,FINANCE,4.3,12185
812,Exchange Bank - EB Mobile,Finance,4.80898,178,FINANCE,4.6,8
813,Blur Image Background,Entertainment,3.0,2,PHOTOGRAPHY,3.9,129272
814,Blur Image Background,Entertainment,3.0,2,PHOTOGRAPHY,3.9,129268
815,BluTV,Entertainment,4.37188,1366,VIDEO_PLAYERS,3.9,28835
816,Huntington Mobile,Finance,4.83585,169099,FINANCE,4.2,11264
817,First Credit Union (AZ) Mobile,Finance,2.8717900000000003,39,FINANCE,3.5,100
818,Crypto Tracker by BitScreener,Finance,4.74203,19351,FINANCE,4.7,396
819,Co-Optima Mobile,Finance,4.58553,456,FINANCE,4.4,218
820,Tom's Love Letters,Entertainment,4.33366,23188,FAMILY,4.1,705805
821,First Hawaiian Bank Mobile,Finance,4.73888,11501,FINANCE,2.1,232
822,EY TaxChat,Finance,4.70414,169,FINANCE,1.2,44
823,Vector,Finance,5.0,3,GAME,4.4,3058687
824,Vector,Health & Fitness,5.0,1,GAME,4.4,3058687
825,Vector,Lifestyle,0.0,0,GAME,4.4,3058687
826,ClassDojo,Education,4.84227,1889365,EDUCATION,4.4,148550
827,ClassDojo,Education,4.84227,1889365,EDUCATION,4.4,148549
828,ClassDojo,Education,4.84227,1889365,FAMILY,4.4,148536
829,First Tech Federal CU,Finance,4.74116,35482,FINANCE,4.3,4290
830,Walmart MoneyCard,Finance,4.07602,5814,FINANCE,4.2,6148
831,MyScript Calculator,Productivity,4.39655,696,TOOLS,4.5,342336
832,Banking Calculator,Finance,0.0,0,FINANCE,4.5,3704
833,Banking Calculator,Utilities,0.0,0,FINANCE,4.5,3704
834,Transfer,Finance,4.25662,604,FINANCE,4.1,31804
835,Clash of Clans,Games,4.76029,1827601,GAME,4.6,44891723
836,Clash of Clans,Games,4.76029,1827601,GAME,4.6,44893888
837,Clash of Clans,Games,4.76029,1827601,FAMILY,4.6,44881447
838,Clash Royale,Games,4.63143,1842876,GAME,4.6,23133508
839,Clash Royale,Games,4.63143,1842876,GAME,4.6,23134775
840,Clash Royale,Games,4.63143,1842876,GAME,4.6,23136735
841,Clash Royale,Games,4.63143,1842876,FAMILY,4.6,23125280
842,Commonwealth CU Go Mobile,Finance,3.47727,44,FINANCE,4.3,231
843,Sotheby's International Realty,Business,2.875,8,LIFESTYLE,4.2,894
844,Compass,Finance,0.0,0,MAPS_AND_NAVIGATION,4.3,286454
845,Compass,Navigation,4.16471,85,MAPS_AND_NAVIGATION,4.3,286454
846,Compass,Navigation,3.0,3,MAPS_AND_NAVIGATION,4.3,286454
847,Tropical Financial CU,Finance,4.8471,3316,FINANCE,4.6,1231
848,TrueMoney Wallet,Finance,3.575,120,FINANCE,4.4,199684
849,BayPort CU Mobile Banking,Finance,4.8064,5682,FINANCE,4.7,2374
850,Monument Valley 2,Games,4.42734,5754,GAME,4.6,9394
851,PriorityONE Credit Union of Fl,Finance,4.82111,341,FINANCE,4.7,178
852,Bee Mobile EG,Finance,3.38095,21,FINANCE,4.2,883
853,CV Maker Pro,Business,3.33333,3,BUSINESS,3.7,113
854,Star Chart,Education,4.57983,19397,FAMILY,4.3,128808
855,Star Chart,Education,0.0,0,FAMILY,4.3,128808
856,BombSquad Remote,Games,3.24409,381,GAME,4.1,13304
857,Southwest Airlines,Travel,4.84724,4565266,TRAVEL_AND_LOCAL,3.9,24781
858,Yahoo Finance,Finance,4.74242,449894,FINANCE,4.4,135952
859,CVRIA,Reference,4.0,1,BUSINESS,4.7,68
860,A&W Restaurants,Food & Drink,1.68794,141,FOOD_AND_DRINK,1.7,14
861,CX North America,Business,4.375,16,BUSINESS,3.9,10
862,USAA Mobile,Finance,4.82357,1396183,FINANCE,4.5,100997
863,Moto Fighter 3D,Games,4.66667,6,GAME,3.9,85410
864,Cyprus CU Mobile Banking,Finance,4.55227,746,FINANCE,3.4,295
865,Township,Games,0.0,0,FAMILY,4.6,4451317
866,Township,Games,4.71346,574695,FAMILY,4.6,4451317
867,Toy Attack,Games,3.16107,149,GAME,4.2,3878
868,Family Dollar,Shopping,4.76606,517544,SHOPPING,4.3,2588
869,Smash Hit,Games,4.57043,82068,GAME,4.5,4147718
870,Words With Friends Classic,Games,4.53045,58599,GAME,4.3,1704112
871,AV High School District,Education,2.11764,34,FAMILY,3.5,91
872,Boomerang Make and Race,Games,4.21898,274,FAMILY,4.4,281448
873,Smashy Road: Arena,Games,4.11345,6082,GAME,4.3,45558
874,Eat'n Park,Food & Drink,2.2987,77,LIFESTYLE,3.5,292
875,CQ Mobile,Finance,0.0,0,FINANCE,2.7,36
876,Traffic Racer,Games,4.30049,4882,GAME,4.5,5387639
877,Traffic Racer,Games,4.30049,4882,GAME,4.5,5387781
878,Avokiddo Emotions,Education,4.36171,2643,FAMILY,4.6,73
879,AW Training,Education,2.0,1,FAMILY,4.6,11
880,Soo Co-op Mobile Banking,Finance,4.7603,1214,FINANCE,4.5,159
881,BI Mobile,Finance,0.0,0,FINANCE,4.4,337
882,Snake VS Block,Games,4.50722,567599,GAME,4.2,422244
883,Fast Tract Diet,Health & Fitness,3.51852,54,HEALTH_AND_FITNESS,4.4,35
884,Southland CU,Finance,4.86794,1522,FINANCE,3.8,109
885,TRANSFORMERS: Forged to Fight,Games,4.75697,52236,GAME,4.6,291941
886,Delicious Recipes,Food & Drink,0.0,0,FOOD_AND_DRINK,4.7,129737
887,Delicious Recipes,Lifestyle,0.0,0,FOOD_AND_DRINK,4.7,129737
888,WSVN - 7 News Miami,News,4.79257,12298,NEWS_AND_MAGAZINES,4.5,3320
889,Sprig by CO-OP,Finance,1.84615,52,FINANCE,2.9,252
890,CT Checkout,Finance,5.0,3,FINANCE,5.0,1
891,CU SoCal Mobile Banking,Finance,4.88042,14099,FINANCE,4.0,253
892,Bitcoin Ticker Widget,Finance,0.0,0,FINANCE,4.6,25744
893,WWE,Entertainment,3.66117,4855,ENTERTAINMENT,4.5,736864
894,WWE,Entertainment,3.66117,4855,FAMILY,4.5,736824
895,BP-Tech,Entertainment,0.0,0,FAMILY,3.2,12
896,Baskin-Robbins,Food & Drink,4.15953,2896,FOOD_AND_DRINK,3.8,1103
897,Standard Bank / Stanbic Bank,Finance,4.61233,2466,FINANCE,3.6,15247
898,BL Mobile Banking,Finance,0.0,0,FINANCE,4.3,23
899,The Tribez: Build a Village,Games,4.67178,26912,FAMILY,4.4,1852384
900,Cy-Fair FCU Mobile Banking,Finance,4.80548,1131,FINANCE,4.7,439
901,Avaya CX,Business,5.0,2,BUSINESS,4.4,21
902,BM Wallet,Finance,2.55555,9,FINANCE,4.2,798
903,BN Más Cerca de Usted,Finance,2.1,30,FINANCE,3.9,8185
904,Trivia Crack,Games,4.55861,592961,GAME,4.5,6427773
905,Calorie Counter by FatSecret,Health & Fitness,4.74559,7873,HEALTH_AND_FITNESS,4.4,229210
906,Calorie Counter by FatSecret,Health & Fitness,4.74559,7873,HEALTH_AND_FITNESS,4.4,229214
907,Stocks: Realtime Quotes Charts,Finance,4.6148,1716,FINANCE,4.5,16808
908,Panera Bread,Food & Drink,4.9161,1080744,FOOD_AND_DRINK,4.2,10159
909,Panera Bread,Food & Drink,4.9161,1080744,FOOD_AND_DRINK,4.2,10225
910,Sufara.ba,Education,5.0,2,FAMILY,4.9,285
911,Bricks n Balls,Games,4.28859,72601,GAME,4.4,30253
912,Whataburger,Food & Drink,4.76374,153931,FOOD_AND_DRINK,4.5,5093
913,True Skate,Games,3.80903,6802,SPORTS,4.4,129409
914,Start Meeting,Business,4.11888,143,BUSINESS,4.1,308
915,Tsuro - The Game of the Path,Games,4.60608,1249,FAMILY,4.7,2195
916,BT Camera,Photo & Video,1.44444,9,PHOTOGRAPHY,3.3,1307
917,MTV,Entertainment,4.28254,19862,ENTERTAINMENT,3.8,35279
918,Zaatar w Zeit,Food & Drink,2.64286,28,FOOD_AND_DRINK,4.4,205
919,Solitaire+,Games,0.0,0,GAME,4.6,11235
920,Zagat,Food & Drink,4.04,75,TRAVEL_AND_LOCAL,3.1,2528
921,E.G. Chess,Games,1.0,2,GAME,4.3,56
922,E.G. Chess Free,Games,3.875,8,GAME,4.0,505
923,G-Switch,Games,3.93333,15,GAME,3.8,4116
924,G-Switch 2,Games,4.29412,68,GAME,4.4,12683
925,G-Switch 3,Games,4.02667,75,GAME,4.6,3656
926,Earn to Die 2,Games,4.67035,3889,GAME,4.6,1327265
927,Earn to Die 2,Games,4.67035,3889,GAME,4.6,1327269
928,Habbo - Virtual World,Games,3.55666,1306,FAMILY,3.8,159398
929,I Am Innocent,Games,4.16296,9928,GAME,4.4,208501
930,Galaxy Attack: Alien Shooter,Games,4.75643,402926,GAME,4.6,506275
931,Galaxy Attack: Alien Shooter,Games,4.75643,402926,GAME,4.6,506593
932,OpenRice,Food & Drink,4.04878,41,FOOD_AND_DRINK,3.6,14952
933,I LOVE PASTA,Games,3.36242,149,FAMILY,4.0,83875
934,Dine In CT - Food Delivery,Food & Drink,2.66667,15,SHOPPING,5.0,4
935,Bubble Shooter Genies,Games,4.70227,2247,GAME,4.5,26985
936,Allrecipes Dinner Spinner,Food & Drink,2.53538,1795,FOOD_AND_DRINK,4.5,61881
937,Bubble Witch 2 Saga,Games,4.63731,42372,FAMILY,4.3,2838064
938,HungerStation,Food & Drink,4.36093,91199,FOOD_AND_DRINK,3.8,22513
939,Hangman,Games,0.0,0,FAMILY,4.4,23302
940,MUTV - Manchester United TV,Sports,3.89976,1676,SPORTS,4.4,4549
941,"Egg, Inc.",Games,4.78115,334764,FAMILY,4.7,580160
942,Absolute RC Heli Simulator,Games,4.15625,32,SPORTS,3.9,654
943,Bullet Force,Games,4.53048,51108,GAME,4.5,634159
944,SweetLand — Family Board Game,Games,3.125,32,FAMILY,4.2,38
945,MX Player,Entertainment,4.59844,5033,VIDEO_PLAYERS,4.5,6474426
946,MX Player,Entertainment,4.59844,5033,VIDEO_PLAYERS,4.5,6474672
947,MX Player,Entertainment,4.59844,5033,VIDEO_PLAYERS,4.5,6469179
948,Identity V,Games,4.73316,92594,GAME,4.2,109263
949,Recipe Keeper,Food & Drink,4.7214,5212,FOOD_AND_DRINK,4.4,1962
950,Recipe Keeper,Food & Drink,0.0,0,FOOD_AND_DRINK,4.4,1962
951,Domino's Pizza USA,Food & Drink,4.788,5019198,FOOD_AND_DRINK,4.7,1032935
952,Gaydorado,Games,4.3651,2613,FAMILY,3.9,8419
953,Gear.Club - True Racing,Games,4.35451,8578,GAME,4.4,140658
954,Color Road,Games,5.0,1,GAME,4.1,84911
955,My Emma :),Games,4.34248,7729,FAMILY,4.1,245839
956,Soul Knight,Games,4.77759,85960,GAME,4.7,292164
957,My Horse,Games,4.00071,2824,FAMILY,4.5,1333338
958,DoorDash - Food Delivery,Food & Drink,4.76992,12517538,FOOD_AND_DRINK,4.5,104504
959,My Little Pony AR Guide,Entertainment,3.09907,646,BOOKS_AND_REFERENCE,3.3,7993
960,Chick-fil-A,Food & Drink,4.934,1947986,FOOD_AND_DRINK,4.3,28008
961,Chick-fil-A,Food & Drink,4.934,1947986,FOOD_AND_DRINK,4.3,28009
962,Chick-fil-A,Food & Drink,4.934,1947986,FOOD_AND_DRINK,4.3,27931
963,DQ Texas,Food & Drink,4.7723,11691,FOOD_AND_DRINK,4.1,336
964,Geometry Dash Meltdown,Games,4.72015,163015,GAME,4.6,1591129
965,Geometry Dash SubZero,Games,4.54491,34670,GAME,4.6,260527
966,Restaurant Finder,Food & Drink,3.0,9,TRAVEL_AND_LOCAL,4.1,12564
967,BeyondMenu Food Delivery,Food & Drink,4.8041,108691,FOOD_AND_DRINK,4.7,51517
968,BeyondMenu Food Delivery,Food & Drink,4.8041,108691,FOOD_AND_DRINK,4.7,51543
969,Council Voting Calculator,Education,3.4,5,COMMUNICATION,3.9,33
970,My Talking Angela,Games,4.38807,263010,GAME,4.5,9881829
971,My Talking Angela,Games,4.38807,263010,GAME,4.5,9881908
972,My Talking Angela,Games,4.38807,263010,GAME,4.5,9883367
973,My Talking Angela,Games,4.38807,263010,FAMILY,4.5,9876369
974,My Talking Pet,Entertainment,4.84382,151367,ENTERTAINMENT,4.6,6238
975,My Talking Tom,Games,4.37941,246077,GAME,4.5,14891223
976,My Talking Tom,Games,4.37941,246077,GAME,4.5,14892469
977,My Talking Tom,Games,4.37941,246077,FAMILY,4.5,14885236
978,My Tamagotchi Forever,Games,4.57861,20067,FAMILY,4.3,28735
979,Fallout Shelter,Games,4.75501,353893,GAME,4.6,2719142
980,Fallout Shelter,Games,4.75501,353893,FAMILY,4.6,2721923
981,Comedy Central,Entertainment,3.17497,2869,ENTERTAINMENT,3.9,22378
982,Au Bon Pain,Food & Drink,3.2,90,FOOD_AND_DRINK,3.7,70
983,AdventureQuest Dragons,Games,4.19048,21,FAMILY,3.9,10114
984,AE Air Hockey,Games,5.0,4,SPORTS,3.8,926
985,AE Archer,Games,4.68421,76,SPORTS,3.9,8638
986,AE Basketball,Games,1.33333,3,SPORTS,4.0,8100
987,AE Master Moto,Games,4.5,20,GAME,4.0,17876
988,AE Roundy POP,Games,4.79688,64,FAMILY,4.4,5262
989,SuperLivePro,Business,3.1751,2353,BUSINESS,4.3,46353
990,CP Channel,Health & Fitness,4.85714,7,FAMILY,4.6,7
991,Dash Tag - Fun Endless Runner!,Games,4.39851,2946,FAMILY,4.5,6750
992,R-TYPE II,Games,3.54167,24,GAME,4.3,5682
993,BJ’s Mobile App,Food & Drink,4.15011,7208,SHOPPING,4.0,4722
994,EP Chain Reaction,Games,1.0,1,FAMILY,3.9,249
995,EP Gem Hunter,Games,5.0,1,GAME,4.6,79
996,Age of Procreation DX,Games,5.0,5,FAMILY,4.3,1894
997,Paint Hit,Games,4.0,1,GAME,4.4,37023
998,Questland: Turn Based RPG,Games,4.791,22062,FAMILY,4.6,31134
999,Bad Piggies,Games,4.20713,3143,FAMILY,4.3,1168959
1000,Bad Piggies HD,Games,4.24369,2815,FAMILY,4.4,764967
1001,Oddworld: New 'n' Tasty,Games,4.80844,1112,GAME,4.6,1475
1002,Racing in Car 2,Games,4.23165,613,GAME,4.3,234110
1003,Racing in Car 2,Games,4.23165,613,GAME,4.3,234589
1004,Svenska Dagbladet,News,4.66667,66,NEWS_AND_MAGAZINES,2.6,820
1005,Connect'Em,Games,4.42856,7,FAMILY,4.5,49381
1006,Helix Jump,Games,4.59586,1446845,GAME,4.2,1497361
1007,Helix Jump,Games,4.59586,1446845,GAME,4.2,1498648
1008,Helix Jump,Games,4.59586,1446845,GAME,4.2,1499373
1009,Helix Jump,Games,4.59586,1446845,GAME,4.2,1500999
1010,Helix Jump,Games,4.59586,1446845,GAME,4.2,1500622
1011,Helix Jump,Games,4.59586,1446845,GAME,4.2,1485806
1012,Offroad Car G,Games,3.76056,71,FAMILY,4.3,64884
1013,Offroad Car Q,Games,3.52632,19,FAMILY,4.1,24668
1014,Farming Simulator 18,Games,4.26901,1736,GAME,4.5,18125
1015,Baldur's Gate II,Games,0.0,0,FAMILY,4.3,5442
1016,Quiz for Clash Royale™,Games,4.42593,54,FAMILY,4.0,3788
1017,Offroad Cruiser,Games,3.68421,38,FAMILY,4.3,42432
1018,Offroad Outlaws,Games,4.54448,48441,GAME,4.4,29168
1019,Offroad Police Car DE,Games,4.29545,44,FAMILY,4.3,9149
1020,Mad Skills BMX 2,Games,4.70608,27041,GAME,4.5,29940
1021,Candy Crush Jelly Saga,Games,4.50887,39639,GAME,4.3,1300490
1022,Candy Crush Jelly Saga,Games,4.50887,39639,GAME,4.3,1300619
1023,Candy Crush Soda Saga,Games,4.71657,499730,GAME,4.4,6198563
1024,Candy Crush Soda Saga,Games,4.71657,499730,GAME,4.4,6198880
1025,Candy Crush Soda Saga,Games,4.71657,499730,GAME,4.4,6199095
1026,Santa Panda Bubble Christmas,Games,0.0,0,GAME,4.1,101
1027,CS Interview FAQs,Education,0.0,0,FAMILY,4.3,99
1028,Hero Fighter X,Games,4.60092,218,GAME,4.5,24210
1029,Range Master: Sniper Academy,Games,4.37772,1149,SPORTS,4.1,91935
1030,Heroes of Dragon Age,Games,4.4966,2356,GAME,4.2,70389
1031,CT Abdomen,Education,0.0,0,FAMILY,4.3,7
1032,CT Abdomen Pelvis,Medical,1.5,2,MEDICAL,4.0,36
1033,CT Cervical Spine,Medical,2.0,1,MEDICAL,5.0,5
1034,CT Neck,Medical,2.0,1,MEDICAL,4.4,7
1035,Synology Drive,Productivity,3.13986,143,PRODUCTIVITY,3.2,368
1036,U-Craft Mobile,Games,3.66667,156,FAMILY,4.2,11404
1037,Once Upon a Tower,Games,4.66296,2528,GAME,4.7,37139
1038,Foursquare City Guide,Food & Drink,4.13889,1872,FOOD_AND_DRINK,4.1,483960
1039,Z Day: Hearts of Heroes,Games,4.18218,6049,FAMILY,3.9,5894
1040,Lanterns: The Harvest Festival,Games,4.50633,79,FAMILY,4.7,185
1041,Fatal Raid - No.1 Mobile FPS,Games,4.54479,547,GAME,4.3,56496
1042,Fate/Grand Order (English),Games,4.46821,11659,GAME,4.4,16601
1043,Yaoi Ooku: Distorted Love,Games,3.33962,53,FAMILY,4.0,2614
1044,Girls' Frontline,Games,4.51793,1952,GAME,4.2,2055
1045,XCOM®: Enemy Within,Games,4.32914,5010,FAMILY,4.2,13752
1046,Akinator,Entertainment,4.54985,113532,FAMILY,4.3,1805398
1047,Spectrum TV,Entertainment,4.65665,247932,ENTERTAINMENT,3.4,46618
1048,Last Day on Earth: Survival,Games,4.54385,63594,GAME,4.5,2311785
1049,Last Day on Earth: Survival,Games,4.54385,63594,GAME,4.5,2308916
1050,Speed Racing Ultimate 2,Games,3.8,5,GAME,4.1,66894
1051,Fernanfloo,Games,4.75024,1033,GAME,4.8,526595
1052,Vegas Crime Simulator,Games,3.67059,170,FAMILY,4.2,721646
1053,Eternium,Games,4.85046,50285,FAMILY,4.8,1506783
1054,Talking Tom Gold Run,Games,4.54947,445650,GAME,4.6,2698348
1055,Talking Tom Gold Run,Games,4.54947,445650,GAME,4.6,2698882
1056,Talking Tom Gold Run,Games,4.54947,445650,GAME,4.6,2698889
1057,Talking Tom Gold Run,Games,4.54947,445650,GAME,4.6,2694969
1058,Fields of Battle,Games,4.26667,465,GAME,4.1,71476
1059,Simple Recipes,Health & Fitness,0.0,0,FOOD_AND_DRINK,4.7,3803
1060,European War 6: 1804,Games,4.50986,3499,FAMILY,4.2,1330
1061,FIFA Soccer,Games,4.58084,374229,SPORTS,4.2,3909032
1062,Zombie Frontier,Games,3.3,80,GAME,4.2,326689
1063,Tank Stars,Games,4.4572,131884,GAME,4.3,174755
1064,Kick the Buddy,Games,4.61934,911944,GAME,4.3,1000417
1065,Kick the Buddy,Games,4.61934,911944,GAME,4.3,1003269
1066,Kick the Buddy,Games,4.61934,911944,GAME,4.3,1004709
1067,ScorePal,Games,4.04167,96,TOOLS,4.5,1439
1068,Vikings: an Archer's Journey,Games,4.53211,436,GAME,4.5,10256
1069,FINAL FANTASY BRAVE EXVIUS,Games,4.56444,28444,GAME,4.6,745684
1070,FINAL FANTASY DIMENSIONS,Games,3.83699,319,FAMILY,4.3,8450
1071,Going Abroad,Travel,0.0,0,FAMILY,3.0,606
1072,Online Soccer Manager (OSM),Games,4.69678,46154,SPORTS,4.5,1312936
1073,Real Basketball,Games,4.65746,95677,SPORTS,4.5,1605267
1074,NBA LIVE Mobile Basketball,Games,4.66582,434885,SPORTS,4.4,1690802
1075,Destroy Gunners Σ,Games,4.4,5,GAME,4.4,10786
1076,Final Fantasy XV: A New Empire,Games,3.98924,39881,GAME,4.0,484981
1077,Final Fantasy XV: A New Empire,Games,3.98924,39881,FAMILY,4.0,484858
1078,War and Order,Games,4.53975,35587,GAME,4.3,224514
1079,Company Kitchen,Food & Drink,2.27419,124,LIFESTYLE,2.8,81
1080,My CookBook (Recipe Manager),Food & Drink,2.5,38,FOOD_AND_DRINK,4.5,22071
1081,Real City Car Driver,Games,3.66667,3,GAME,3.7,413609
1082,Deus Ex GO,Games,4.68333,600,FAMILY,4.5,9699
1083,Banana Kong,Games,4.62449,15656,GAME,4.4,3452530
1084,Sport Car Simulator,Games,3.66667,3,FAMILY,4.0,48731
1085,Jump'N'Shoot Attack,Games,4.19643,56,GAME,4.1,155
1086,Cardinal Quest 2,Games,4.86557,982,FAMILY,4.4,19207
1087,Baseball Boy!,Games,4.473,444752,GAME,3.4,148177
1088,Ultimate Tennis,Games,4.41503,1583,SPORTS,4.3,183004
1089,Out There Chronicles - Ep. 1,Games,4.17284,81,FAMILY,4.4,1516
1090,Out There Chronicles - Ep. 2,Games,5.0,26,FAMILY,4.5,144
1091,Squadron - Bullet Hell Shooter,Games,4.58564,181,GAME,4.2,177542
1092,Red Ball 4,Games,4.68022,3049,GAME,4.4,1432447
1093,Basketball Dynasty Manager 16,Games,4.28889,45,SPORTS,4.4,426
1094,We Bare Bears Match3 Repairs,Games,4.82599,10322,FAMILY,4.7,39153
1095,Red Hands – 2-Player Games,Games,2.625,8,GAME,4.2,93608
1096,Burger King Italia,Food & Drink,4.33333,6,LIFESTYLE,4.0,4160
1097,Fire Emblem Heroes,Games,4.77141,113401,FAMILY,4.6,407694
1098,Grand Theft Auto V: The Manual,Games,3.85147,3225,FAMILY,4.1,182103
1099,Granny,Games,4.37987,76477,GAME,4.5,1135631
1100,Granny,Games,4.37987,76477,GAME,4.5,1137271
1101,Granny,Games,4.37987,76477,GAME,4.5,1137267
1102,Granny,Games,4.37987,76477,GAME,4.5,1138239
1103,Granny,Games,4.37987,76477,GAME,4.5,1128805
1104,Just Dance Now,Games,4.53027,53356,GAME,4.2,794058
1105,Undead Assault,Games,4.03704,27,GAME,4.3,4704
1106,Crossy Road,Games,4.66109,450017,GAME,4.5,4230886
1107,Crossy Road,Games,4.66109,450017,GAME,4.5,4229977
1108,Cartoon Wars 3,Games,3.01312,1982,FAMILY,4.1,137674
1109,King of Avalon: Dragon Warfare,Games,4.43194,47543,FAMILY,4.2,306652
1110,Crusaders Quest,Games,4.67896,4227,FAMILY,4.4,475020
1111,Battle Gems (AdventureQuest),Games,3.92754,69,FAMILY,4.4,48427
1112,Partymasters - Fun Idle Game,Games,4.56893,306202,GAME,4.6,541144
1113,Extreme Car Driving Simulator,Games,4.43265,43590,GAME,4.3,2251012
1114,Photo Frame,Photo & Video,0.0,0,PHOTOGRAPHY,4.5,74476
1115,Union League,Games,5.0,3,FAMILY,4.0,939
1116,Battlelands Royale,Games,4.55718,120255,GAME,4.4,105620
1117,Alto's Adventure,Games,4.61144,1853,GAME,4.6,515657
1118,Alto's Adventure,Games,4.61144,1853,GAME,4.6,515240
1119,Cy-Fair Christian Church,Lifestyle,2.5,2,LIFESTYLE,5.0,2
1120,Dino War: Rise of Beasts,Games,3.76425,649,GAME,4.1,18996
1121,Cymath - Math Problem Solver,Education,4.63382,10462,FAMILY,4.5,10159
1122,Shadow Fight 2,Games,4.79467,137312,GAME,4.6,10979062
1123,Shadow Fight 2,Games,4.79467,137312,GAME,4.6,10981850
1124,Shadow Fight 2 Special Edition,Games,4.705,5122,GAME,4.5,10440
1125,Castle Defense 2,Games,2.65823,79,FAMILY,4.2,35172
1126,Ninja Turtles: Legends,Games,4.64191,48024,FAMILY,4.3,344283
1127,CT Lottery,Entertainment,2.48175,137,FAMILY,3.8,271
1128,Shadowverse CCG,Games,4.25091,1642,GAME,4.2,47340
1129,Urban Car Simulator,Games,3.78824,85,FAMILY,4.2,23292
1130,Beach Buggy Blitz,Games,4.39782,734,GAME,4.2,640974
1131,Beach Volleyball 3D,Games,4.88889,9,SPORTS,4.2,43191
1132,Fit the Fat 2,Games,4.34259,9361,SPORTS,3.8,35746
1133,Starbucks,Food & Drink,4.84379,3913964,FOOD_AND_DRINK,4.5,455377
1134,Starbucks,Food & Drink,4.84379,3913964,FOOD_AND_DRINK,4.5,455496
1135,Peggle Blast,Games,2.9054800000000003,3375,GAME,4.1,166251
1136,Dirt Trackin Sprint Cars,Games,4.70127,4104,GAME,3.8,499
